view_type,date,country_code,country_name,product_id,product_name,series,scenario,model,horizon,category,value,actual,abs_error,metric_order
Trend,2023-04-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,1352679.8,,,
Trend,2023-04-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1443273.25,,,
Trend,2023-04-01,HU,Hungary,P04,IP Transit,Actual,,,,,461715.55,,,
Trend,2023-04-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1007148.27,,,
Trend,2023-04-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,417571.89,,,
Trend,2023-04-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,589761.59,,,
Trend,2023-04-01,IT,Italy,P01,International Voice Termination,Actual,,,,,221074.86,,,
Trend,2023-04-01,IT,Italy,P02,A2P Messaging,Actual,,,,,1779005.78,,,
Trend,2023-04-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,770985.81,,,
Trend,2023-04-01,IT,Italy,P04,IP Transit,Actual,,,,,1005990.08,,,
Trend,2023-04-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5602735.99,,,
Trend,2023-04-01,IT,Italy,P06,Cloud Connect,Actual,,,,,1472405.56,,,
Trend,2023-04-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,363513.58,,,
Trend,2023-04-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,3015369.77,,,
Trend,2023-04-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,5254197.67,,,
Trend,2023-04-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,4065586.19,,,
Trend,2023-04-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1097173.28,,,
Trend,2023-04-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2269922.71,,,
Trend,2023-04-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,75384.84,,,
Trend,2023-04-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1446766.21,,,
Trend,2023-04-01,PL,Poland,P01,International Voice Termination,Actual,,,,,2394281.6,,,
Trend,2023-04-01,PL,Poland,P02,A2P Messaging,Actual,,,,,2152275.91,,,
Trend,2023-04-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,2487881.91,,,
Trend,2023-04-01,PL,Poland,P04,IP Transit,Actual,,,,,927782.71,,,
Trend,2023-04-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2759965.8,,,
Trend,2023-04-01,PL,Poland,P06,Cloud Connect,Actual,,,,,53926.04,,,
Trend,2023-04-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,599397.83,,,
Trend,2023-04-01,RO,Romania,P01,International Voice Termination,Actual,,,,,196131.05,,,
Trend,2023-04-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,906564.64,,,
Trend,2023-04-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1216841.79,,,
Trend,2023-04-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,137677.89,,,
Trend,2023-04-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,453126.74,,,
Trend,2023-04-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,1733726.37,,,
Trend,2023-04-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,691485.85,,,
Trend,2023-04-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,335546.3,,,
Trend,2023-05-01,AT,Austria,P01,International Voice Termination,Actual,,,,,912972.46,,,
Trend,2023-05-01,AT,Austria,P02,A2P Messaging,Actual,,,,,2264004.19,,,
Trend,2023-05-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1200257.59,,,
Trend,2023-05-01,AT,Austria,P04,IP Transit,Actual,,,,,545980.91,,,
Trend,2023-05-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1102996.93,,,
Trend,2023-05-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,507600.2,,,
Trend,2023-05-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,101939.2,,,
Trend,2023-05-01,CZ,Czechia,P04,IP Transit,Actual,,,,,144897.17,,,
Trend,2023-05-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1343346.11,,,
Trend,2023-05-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,103378.59,,,
Trend,2023-05-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,32423.3,,,
Trend,2023-05-01,DE,Germany,P01,International Voice Termination,Actual,,,,,4608680.88,,,
Trend,2023-05-01,DE,Germany,P02,A2P Messaging,Actual,,,,,3790154.88,,,
Trend,2023-05-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,5631525.78,,,
Trend,2023-05-01,DE,Germany,P04,IP Transit,Actual,,,,,4287974.02,,,
Trend,2023-05-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7052575.31,,,
Trend,2023-05-01,DE,Germany,P06,Cloud Connect,Actual,,,,,3721515.38,,,
Trend,2023-05-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1129270.11,,,
Trend,2023-05-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1162473.03,,,
Trend,2023-05-01,ES,Spain,P02,A2P Messaging,Actual,,,,,8404441.06,,,
Trend,2023-05-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,2474881.07,,,
Trend,2023-05-01,ES,Spain,P04,IP Transit,Actual,,,,,2130720.04,,,
Trend,2023-05-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,6502786.21,,,
Trend,2023-05-01,ES,Spain,P06,Cloud Connect,Actual,,,,,1890290.14,,,
Trend,2023-05-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1443537.52,,,
Trend,2023-05-01,FR,France,P01,International Voice Termination,Actual,,,,,2196128.62,,,
Trend,2023-05-01,FR,France,P02,A2P Messaging,Actual,,,,,8932797.8,,,
Trend,2023-05-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,9304728.77,,,
Trend,2023-05-01,FR,France,P04,IP Transit,Actual,,,,,1065387.45,,,
Trend,2023-05-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3477791.64,,,
Trend,2023-05-01,FR,France,P06,Cloud Connect,Actual,,,,,1515502.09,,,
Trend,2023-05-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2985718.24,,,
Trend,2023-05-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1187494.62,,,
Trend,2023-05-01,GR,Greece,P02,A2P Messaging,Actual,,,,,1791509.82,,,
Trend,2023-05-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,1418501.81,,,
Trend,2023-05-01,GR,Greece,P04,IP Transit,Actual,,,,,387543.94,,,
Trend,2023-05-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,1141076.03,,,
Trend,2023-05-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,626063.45,,,
Trend,2023-05-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,156485.96,,,
Trend,2023-05-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,76790.76,,,
Trend,2023-05-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1874855.32,,,
Trend,2023-05-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,1387047.3,,,
Trend,2023-05-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1532190.38,,,
Trend,2023-05-01,HU,Hungary,P04,IP Transit,Actual,,,,,478240.96,,,
Trend,2023-05-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,964349.8,,,
Trend,2023-05-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,423533.14,,,
Trend,2023-05-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,574809.57,,,
Trend,2023-05-01,IT,Italy,P01,International Voice Termination,Actual,,,,,217604.61,,,
Trend,2023-05-01,IT,Italy,P02,A2P Messaging,Actual,,,,,1854588.49,,,
Trend,2023-05-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,870173.04,,,
Trend,2023-05-01,IT,Italy,P04,IP Transit,Actual,,,,,1034493.49,,,
Trend,2023-05-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5555762.91,,,
Trend,2023-05-01,IT,Italy,P06,Cloud Connect,Actual,,,,,1600392.31,,,
Trend,2023-05-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,300540.44,,,
Trend,2023-05-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,2999653.75,,,
Trend,2023-05-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,5307220.25,,,
Trend,2023-05-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,4583806.45,,,
Trend,2023-05-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1185368.44,,,
Trend,2023-05-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2390917.86,,,
Trend,2023-05-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,80397.75,,,
Trend,2023-05-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1366411.05,,,
Trend,2023-05-01,PL,Poland,P01,International Voice Termination,Actual,,,,,2430269.23,,,
Trend,2023-05-01,PL,Poland,P02,A2P Messaging,Actual,,,,,2060709.13,,,
Trend,2023-05-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,3012610.08,,,
Trend,2023-05-01,PL,Poland,P04,IP Transit,Actual,,,,,998669.93,,,
Trend,2023-05-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2929687.93,,,
Trend,2023-05-01,PL,Poland,P06,Cloud Connect,Actual,,,,,49944.52,,,
Trend,2023-05-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,652154.91,,,
Trend,2023-05-01,RO,Romania,P01,International Voice Termination,Actual,,,,,200490.5,,,
Trend,2023-05-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,946211.32,,,
Trend,2023-05-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1178157.83,,,
Trend,2023-05-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,152973.54,,,
Trend,2023-05-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,451193.65,,,
Trend,2023-05-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,1652210.46,,,
Trend,2023-05-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,764332.17,,,
Trend,2023-05-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,344835.17,,,
Trend,2023-06-01,AT,Austria,P01,International Voice Termination,Actual,,,,,784607.56,,,
Trend,2023-06-01,AT,Austria,P02,A2P Messaging,Actual,,,,,2458126.92,,,
Trend,2023-06-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1433671.24,,,
Trend,2023-06-01,AT,Austria,P04,IP Transit,Actual,,,,,597342.93,,,
Trend,2023-06-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1176579.43,,,
Trend,2023-06-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,519066.73,,,
Trend,2023-06-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,120448.17,,,
Trend,2023-06-01,CZ,Czechia,P04,IP Transit,Actual,,,,,128420.13,,,
Trend,2023-06-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1366986.23,,,
Trend,2023-06-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,115829.56,,,
Trend,2023-06-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,30162.61,,,
Trend,2023-06-01,DE,Germany,P01,International Voice Termination,Actual,,,,,4270743.28,,,
Trend,2023-06-01,DE,Germany,P02,A2P Messaging,Actual,,,,,3533838.59,,,
Trend,2023-06-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,7433425.1,,,
Trend,2023-06-01,DE,Germany,P04,IP Transit,Actual,,,,,4329827.85,,,
Trend,2023-06-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,7066802.01,,,
Trend,2023-06-01,DE,Germany,P06,Cloud Connect,Actual,,,,,3745734.84,,,
Trend,2023-06-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1185952.24,,,
Trend,2023-06-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1135686.6,,,
Trend,2023-06-01,ES,Spain,P02,A2P Messaging,Actual,,,,,8392330.99,,,
Trend,2023-06-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,3072969.76,,,
Trend,2023-06-01,ES,Spain,P04,IP Transit,Actual,,,,,1885326.33,,,
Trend,2023-06-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,5922847.26,,,
Trend,2023-06-01,ES,Spain,P06,Cloud Connect,Actual,,,,,1584558.64,,,
Trend,2023-06-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1457477.96,,,
Trend,2023-06-01,FR,France,P01,International Voice Termination,Actual,,,,,2216089.27,,,
Trend,2023-06-01,FR,France,P02,A2P Messaging,Actual,,,,,8847104.24,,,
Trend,2023-06-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,10737113.18,,,
Trend,2023-06-01,FR,France,P04,IP Transit,Actual,,,,,1096769.09,,,
Trend,2023-06-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3369915.47,,,
Trend,2023-06-01,FR,France,P06,Cloud Connect,Actual,,,,,1553963.82,,,
Trend,2023-06-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,2968151.45,,,
Trend,2023-06-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1100174.24,,,
Trend,2023-06-01,GR,Greece,P02,A2P Messaging,Actual,,,,,1631776.32,,,
Trend,2023-06-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,1624188.66,,,
Trend,2023-06-01,GR,Greece,P04,IP Transit,Actual,,,,,355218.33,,,
Trend,2023-06-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,1134791.19,,,
Trend,2023-06-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,628687.73,,,
Trend,2023-06-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,163393.54,,,
Trend,2023-06-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,72993.35,,,
Trend,2023-06-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1741022.37,,,
Trend,2023-06-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,1389193.5,,,
Trend,2023-06-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,1821950.45,,,
Trend,2023-06-01,HU,Hungary,P04,IP Transit,Actual,,,,,482433.8,,,
Trend,2023-06-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1084339.05,,,
Trend,2023-06-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,442043.76,,,
Trend,2023-06-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,581798.42,,,
Trend,2023-06-01,IT,Italy,P01,International Voice Termination,Actual,,,,,200644.15,,,
Trend,2023-06-01,IT,Italy,P02,A2P Messaging,Actual,,,,,1797420.79,,,
Trend,2023-06-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,962745.13,,,
Trend,2023-06-01,IT,Italy,P04,IP Transit,Actual,,,,,970849.26,,,
Trend,2023-06-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5614257.91,,,
Trend,2023-06-01,IT,Italy,P06,Cloud Connect,Actual,,,,,1771769.39,,,
Trend,2023-06-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,323485.03,,,
Trend,2023-06-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,2888425.04,,,
Trend,2023-06-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,5184362.5,,,
Trend,2023-06-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,5434786.51,,,
Trend,2023-06-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1186914.11,,,
Trend,2023-06-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2329347.21,,,
Trend,2023-06-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,84554.01,,,
Trend,2023-06-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1372908.08,,,
Trend,2023-06-01,PL,Poland,P01,International Voice Termination,Actual,,,,,2237033.88,,,
Trend,2023-06-01,PL,Poland,P02,A2P Messaging,Actual,,,,,2039230.55,,,
Trend,2023-06-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,3413717.41,,,
Trend,2023-06-01,PL,Poland,P04,IP Transit,Actual,,,,,1055694.29,,,
Trend,2023-06-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2898866.52,,,
Trend,2023-06-01,PL,Poland,P06,Cloud Connect,Actual,,,,,56713.87,,,
Trend,2023-06-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,633275.0,,,
Trend,2023-06-01,RO,Romania,P01,International Voice Termination,Actual,,,,,122586.2,,,
Trend,2023-06-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,976214.64,,,
Trend,2023-06-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1143122.24,,,
Trend,2023-06-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,119777.17,,,
Trend,2023-06-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,439230.98,,,
Trend,2023-06-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,1593856.89,,,
Trend,2023-06-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,917486.37,,,
Trend,2023-06-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,354350.17,,,
Trend,2023-07-01,AT,Austria,P01,International Voice Termination,Actual,,,,,829791.22,,,
Trend,2023-07-01,AT,Austria,P02,A2P Messaging,Actual,,,,,2430318.34,,,
Trend,2023-07-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1771574.43,,,
Trend,2023-07-01,AT,Austria,P04,IP Transit,Actual,,,,,606290.43,,,
Trend,2023-07-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1131449.26,,,
Trend,2023-07-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,556349.03,,,
Trend,2023-07-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,144902.26,,,
Trend,2023-07-01,CZ,Czechia,P04,IP Transit,Actual,,,,,132718.49,,,
Trend,2023-07-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1320597.02,,,
Trend,2023-07-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,114650.12,,,
Trend,2023-07-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,31169.51,,,
Trend,2023-07-01,DE,Germany,P01,International Voice Termination,Actual,,,,,4600845.72,,,
Trend,2023-07-01,DE,Germany,P02,A2P Messaging,Actual,,,,,3828687.4,,,
Trend,2023-07-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,9848825.28,,,
Trend,2023-07-01,DE,Germany,P04,IP Transit,Actual,,,,,4304354.8,,,
Trend,2023-07-01,DE,Germany,P05,Ethernet & Capacity Services,Actual,,,,,6756713.79,,,
Trend,2023-07-01,DE,Germany,P06,Cloud Connect,Actual,,,,,3974673.88,,,
Trend,2023-07-01,DE,Germany,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1229927.28,,,
Trend,2023-07-01,ES,Spain,P01,International Voice Termination,Actual,,,,,1128220.25,,,
Trend,2023-07-01,ES,Spain,P02,A2P Messaging,Actual,,,,,8176384.13,,,
Trend,2023-07-01,ES,Spain,P03,IPX Roaming & Signalling,Actual,,,,,3646630.0,,,
Trend,2023-07-01,ES,Spain,P04,IP Transit,Actual,,,,,1865414.25,,,
Trend,2023-07-01,ES,Spain,P05,Ethernet & Capacity Services,Actual,,,,,5802479.87,,,
Trend,2023-07-01,ES,Spain,P06,Cloud Connect,Actual,,,,,1714941.19,,,
Trend,2023-07-01,ES,Spain,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1465421.02,,,
Trend,2023-07-01,FR,France,P01,International Voice Termination,Actual,,,,,2260338.52,,,
Trend,2023-07-01,FR,France,P02,A2P Messaging,Actual,,,,,9142348.92,,,
Trend,2023-07-01,FR,France,P03,IPX Roaming & Signalling,Actual,,,,,13658077.27,,,
Trend,2023-07-01,FR,France,P04,IP Transit,Actual,,,,,1104740.86,,,
Trend,2023-07-01,FR,France,P05,Ethernet & Capacity Services,Actual,,,,,3378992.12,,,
Trend,2023-07-01,FR,France,P06,Cloud Connect,Actual,,,,,1565825.18,,,
Trend,2023-07-01,FR,France,P07,Voice Firewall & Anti-Fraud,Actual,,,,,3119521.2,,,
Trend,2023-07-01,GR,Greece,P01,International Voice Termination,Actual,,,,,1081230.4,,,
Trend,2023-07-01,GR,Greece,P02,A2P Messaging,Actual,,,,,1764876.94,,,
Trend,2023-07-01,GR,Greece,P03,IPX Roaming & Signalling,Actual,,,,,2077615.76,,,
Trend,2023-07-01,GR,Greece,P04,IP Transit,Actual,,,,,350206.64,,,
Trend,2023-07-01,GR,Greece,P05,Ethernet & Capacity Services,Actual,,,,,1193356.09,,,
Trend,2023-07-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Actual,,,,,647816.28,,,
Trend,2023-07-01,HR,Croatia,P05,Ethernet & Capacity Services,Actual,,,,,171815.61,,,
Trend,2023-07-01,HR,Croatia,P06,Cloud Connect,Actual,,,,,83026.89,,,
Trend,2023-07-01,HU,Hungary,P01,International Voice Termination,Actual,,,,,1820249.5,,,
Trend,2023-07-01,HU,Hungary,P02,A2P Messaging,Actual,,,,,1375521.73,,,
Trend,2023-07-01,HU,Hungary,P03,IPX Roaming & Signalling,Actual,,,,,2192680.55,,,
Trend,2023-07-01,HU,Hungary,P04,IP Transit,Actual,,,,,469472.86,,,
Trend,2023-07-01,HU,Hungary,P05,Ethernet & Capacity Services,Actual,,,,,1054260.12,,,
Trend,2023-07-01,HU,Hungary,P06,Cloud Connect,Actual,,,,,448415.57,,,
Trend,2023-07-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Actual,,,,,626709.44,,,
Trend,2023-07-01,IT,Italy,P01,International Voice Termination,Actual,,,,,201320.19,,,
Trend,2023-07-01,IT,Italy,P02,A2P Messaging,Actual,,,,,1803480.03,,,
Trend,2023-07-01,IT,Italy,P03,IPX Roaming & Signalling,Actual,,,,,1311538.73,,,
Trend,2023-07-01,IT,Italy,P04,IP Transit,Actual,,,,,948549.34,,,
Trend,2023-07-01,IT,Italy,P05,Ethernet & Capacity Services,Actual,,,,,5524165.41,,,
Trend,2023-07-01,IT,Italy,P06,Cloud Connect,Actual,,,,,1745577.89,,,
Trend,2023-07-01,IT,Italy,P07,Voice Firewall & Anti-Fraud,Actual,,,,,310254.14,,,
Trend,2023-07-01,NL,Netherlands,P01,International Voice Termination,Actual,,,,,2865499.94,,,
Trend,2023-07-01,NL,Netherlands,P02,A2P Messaging,Actual,,,,,5216574.32,,,
Trend,2023-07-01,NL,Netherlands,P03,IPX Roaming & Signalling,Actual,,,,,6734721.08,,,
Trend,2023-07-01,NL,Netherlands,P04,IP Transit,Actual,,,,,1160444.56,,,
Trend,2023-07-01,NL,Netherlands,P05,Ethernet & Capacity Services,Actual,,,,,2306431.38,,,
Trend,2023-07-01,NL,Netherlands,P06,Cloud Connect,Actual,,,,,83844.7,,,
Trend,2023-07-01,NL,Netherlands,P07,Voice Firewall & Anti-Fraud,Actual,,,,,1503945.66,,,
Trend,2023-07-01,PL,Poland,P01,International Voice Termination,Actual,,,,,2359831.65,,,
Trend,2023-07-01,PL,Poland,P02,A2P Messaging,Actual,,,,,2052183.44,,,
Trend,2023-07-01,PL,Poland,P03,IPX Roaming & Signalling,Actual,,,,,4159473.54,,,
Trend,2023-07-01,PL,Poland,P04,IP Transit,Actual,,,,,979613.29,,,
Trend,2023-07-01,PL,Poland,P05,Ethernet & Capacity Services,Actual,,,,,2827121.14,,,
Trend,2023-07-01,PL,Poland,P06,Cloud Connect,Actual,,,,,58535.22,,,
Trend,2023-07-01,PL,Poland,P07,Voice Firewall & Anti-Fraud,Actual,,,,,632137.09,,,
Trend,2023-07-01,RO,Romania,P01,International Voice Termination,Actual,,,,,63388.59,,,
Trend,2023-07-01,RO,Romania,P03,IPX Roaming & Signalling,Actual,,,,,1099248.85,,,
Trend,2023-07-01,RO,Romania,P05,Ethernet & Capacity Services,Actual,,,,,1181618.07,,,
Trend,2023-07-01,RO,Romania,P07,Voice Firewall & Anti-Fraud,Actual,,,,,100062.54,,,
Trend,2023-07-01,SK,Slovakia,P01,International Voice Termination,Actual,,,,,441643.09,,,
Trend,2023-07-01,SK,Slovakia,P02,A2P Messaging,Actual,,,,,1623169.08,,,
Trend,2023-07-01,SK,Slovakia,P03,IPX Roaming & Signalling,Actual,,,,,1067426.89,,,
Trend,2023-07-01,SK,Slovakia,P05,Ethernet & Capacity Services,Actual,,,,,317689.14,,,
Trend,2023-08-01,AT,Austria,P01,International Voice Termination,Actual,,,,,827199.7,,,
Trend,2023-08-01,AT,Austria,P02,A2P Messaging,Actual,,,,,2346478.95,,,
Trend,2023-08-01,AT,Austria,P03,IPX Roaming & Signalling,Actual,,,,,1535364.68,,,
Trend,2023-08-01,AT,Austria,P04,IP Transit,Actual,,,,,595312.78,,,
Trend,2023-08-01,AT,Austria,P05,Ethernet & Capacity Services,Actual,,,,,1042906.71,,,
Trend,2023-08-01,AT,Austria,P07,Voice Firewall & Anti-Fraud,Actual,,,,,543787.14,,,
Trend,2023-08-01,CZ,Czechia,P03,IPX Roaming & Signalling,Actual,,,,,150023.34,,,
Trend,2023-08-01,CZ,Czechia,P04,IP Transit,Actual,,,,,130194.12,,,
Trend,2023-08-01,CZ,Czechia,P05,Ethernet & Capacity Services,Actual,,,,,1265322.09,,,
Trend,2023-08-01,CZ,Czechia,P06,Cloud Connect,Actual,,,,,124383.35,,,
Trend,2023-08-01,CZ,Czechia,P07,Voice Firewall & Anti-Fraud,Actual,,,,,34247.57,,,
Trend,2023-08-01,DE,Germany,P01,International Voice Termination,Actual,,,,,4329531.46,,,
Trend,2023-08-01,DE,Germany,P02,A2P Messaging,Actual,,,,,3684760.35,,,
Trend,2023-08-01,DE,Germany,P03,IPX Roaming & Signalling,Actual,,,,,10279702.76,,,
Trend,2023-08-01,DE,Germany,P04,IP Transit,Actual,,,,,4152346.04,,,
