country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
PL,P05,2026-08,2,3535980.8896271395,3070617.5430342606,4217794.404442866,gradient_boosting,Downside,downside,0.9795794568182872
PL,P05,2026-09,3,3603645.681865331,3203488.522476079,4285962.583349227,gradient_boosting,Downside,downside,0.9695260960225786
PL,P05,2026-10,4,3534971.341470843,3060147.4570194045,4520002.679599853,gradient_boosting,Downside,downside,0.9595759122204106
PL,P05,2026-11,5,3591220.426901085,2922223.904287528,4859999.901312787,gradient_boosting,Downside,downside,0.9497278465129522
PL,P05,2026-12,6,3373433.319634915,2887724.5015333206,4389731.197956953,gradient_boosting,Downside,downside,0.9399808508687822
PL,P05,2027-01,7,3290700.39653322,2645583.8669539075,4426576.8519580355,gradient_boosting,Downside,downside,0.9303338880123592
PL,P05,2027-02,8,3524054.667694567,2719740.5048054326,4424262.106921995,gradient_boosting,Downside,downside,0.9207859313136332
PL,P05,2027-03,9,3518440.130536893,2729510.7088233563,4536088.701316906,gradient_boosting,Downside,downside,0.9113359646787922
PL,P05,2027-04,10,3391150.904087084,2531506.403108164,4263583.411607468,gradient_boosting,Downside,downside,0.9019829824421295
PL,P05,2027-05,11,3743439.660206118,2812223.4393028677,4925593.132551398,gradient_boosting,Downside,downside,0.8927259892590209
PL,P05,2027-06,12,3570852.7171564098,2844407.5707183806,4648198.693960137,gradient_boosting,Downside,downside,0.8835639999999999
PL,P06,2026-07,1,112421.42481723016,100691.30282767004,127900.35470703771,gradient_boosting,Downside,downside,0.9914852666076577
PL,P06,2026-08,2,108459.97749026967,94185.77758033111,129373.4045640436,gradient_boosting,Downside,downside,0.9830430339000579
PL,P06,2026-09,3,115679.04544395054,102833.77642689481,137581.800271133,gradient_boosting,Downside,downside,0.9746726845531996
PL,P06,2026-10,4,105208.17791185512,91076.4209931754,134524.7811484487,gradient_boosting,Downside,downside,0.9663736064994303
PL,P06,2026-11,5,120292.32170349527,97883.46472720745,162791.6424256226,gradient_boosting,Downside,downside,0.9581451928826913
PL,P06,2026-12,6,131933.7794938498,112937.88005435259,171680.82870871865,gradient_boosting,Downside,downside,0.9499868420141407
PL,P06,2027-01,7,132935.54088331174,106874.5494655763,178821.92760438632,gradient_boosting,Downside,downside,0.941897957328157
PL,P06,2027-02,8,131358.32644341252,101377.70118796796,164913.35149816962,gradient_boosting,Downside,downside,0.9338779473387159
PL,P06,2027-03,9,130327.35340972833,101104.4365078275,168022.3091316873,gradient_boosting,Downside,downside,0.9259262255961387
PL,P06,2027-04,10,131746.28376704614,98349.07686945502,165640.3049870539,gradient_boosting,Downside,downside,0.9180422106442098
PL,P06,2027-05,11,142322.8606955844,106918.69540504931,187267.47827655394,gradient_boosting,Downside,downside,0.9102253259776576
PL,P06,2027-06,12,135848.66306433853,108211.95840300168,176834.95463087462,gradient_boosting,Downside,downside,0.9024749999999999
PL,P07,2026-07,1,1160389.7363488413,1039313.9433233178,1320159.9171929033,gradient_boosting,Downside,downside,0.9949355361674717
PL,P07,2026-08,2,1215293.6771381963,1055351.3159265572,1449628.5560323799,gradient_boosting,Downside,downside,0.9898967211288543
PL,P07,2026-09,3,1209638.8226698213,1075317.7273406151,1438672.7195238196,gradient_boosting,Downside,downside,0.9848834249867586
PL,P07,2026-10,4,1202170.620390372,1040692.8406272002,1537159.3997816627,gradient_boosting,Downside,downside,0.9798955185016566
PL,P07,2026-11,5,1173928.813257154,955241.5146491458,1588678.28714741,gradient_boosting,Downside,downside,0.9749328730885484
PL,P07,2026-12,6,1218173.1407922918,1042779.8899420382,1585166.248736718,gradient_boosting,Downside,downside,0.9699953608136485
PL,P07,2027-01,7,1248074.6981705043,1003399.242821321,1678882.275109694,gradient_boosting,Downside,downside,0.9650828543910874
PL,P07,2027-02,8,1325478.929909655,1022957.6649274314,1664067.8865970026,gradient_boosting,Downside,downside,0.9601952271796305
PL,P07,2027-03,9,1285076.030597145,996927.2339534948,1656762.2714772138,gradient_boosting,Downside,downside,0.9553323531794128
PL,P07,2027-04,10,1312720.2435118086,979950.405018754,1650440.3409393472,gradient_boosting,Downside,downside,0.9504941070286914
PL,P07,2027-05,11,1307078.914694479,981930.6024876527,1719845.7863128395,gradient_boosting,Downside,downside,0.9456803640006133
PL,P07,2027-06,12,1270919.4057144364,1012366.8114393149,1654362.80622483,gradient_boosting,Downside,downside,0.9408909999999999
RO,P01,2026-07,1,0.03866905317573272,0.03463429990953312,0.043993265744515876,gradient_boosting,Downside,downside,0.9861929673672594
RO,P01,2026-08,2,0.08118399107713127,0.07049952898395405,0.09683801863860497,gradient_boosting,Downside,downside,0.9725765688846404
RO,P01,2026-09,3,0.0017421474045415805,0.0015486953234596622,0.0020720068646369262,gradient_boosting,Downside,downside,0.9591481724602113
RO,P01,2026-10,4,0.09648288206398735,0.08352312301099578,0.12336815304513454,gradient_boosting,Downside,downside,0.9459051823434197
RO,P01,2026-11,5,0.03427684404162578,0.027891524639273624,0.04638686542651576,gradient_boosting,Downside,downside,0.9328450386233257
RO,P01,2026-12,6,0.0,0.0,0.0,gradient_boosting,Downside,downside,0.9199652167337633
RO,P01,2027-01,7,0.03323840806517041,0.026722273541853192,0.044711565930530696,gradient_boosting,Downside,downside,0.907263226965334
RO,P01,2027-02,8,0.02650346869494048,0.020454437891744944,0.03327368707527138,gradient_boosting,Downside,downside,0.8947366139841381
RO,P01,2027-03,9,0.08143793429987937,0.06317734721325333,0.10499246254899373,gradient_boosting,Downside,downside,0.8823829563571512
RO,P01,2027-04,10,0.03397939588931896,0.02536574180874294,0.04272118603614431,gradient_boosting,Downside,downside,0.870199866084154
RO,P01,2027-05,11,0.0,0.0,0.0,gradient_boosting,Downside,downside,0.8581849881361236
RO,P01,2027-06,12,0.08773888823293204,0.06988951315105005,0.1142101951543373,gradient_boosting,Downside,downside,0.8463360000000001
RO,P03,2026-07,1,1278350.7957273482,1144966.8717670212,1454362.6402117335,gradient_boosting,Downside,downside,0.9914852666076577
RO,P03,2026-08,2,1221379.0516014064,1060635.8064727255,1456887.3221742336,gradient_boosting,Downside,downside,0.9830430339000579
RO,P03,2026-09,3,1061793.0098024427,943889.0558149411,1262833.6726266125,gradient_boosting,Downside,downside,0.9746726845531996
RO,P03,2026-10,4,1054179.207629785,912579.9079685764,1347929.6953175538,gradient_boosting,Downside,downside,0.9663736064994303
RO,P03,2026-11,5,961454.1122075876,782348.0197769385,1301136.1974452124,gradient_boosting,Downside,downside,0.9581451928826913
RO,P03,2026-12,6,924015.8401298721,790975.5221237635,1202389.6062257069,gradient_boosting,Downside,downside,0.9499868420141407
RO,P03,2027-01,7,836912.1778595636,672841.9755669996,1125795.614069824,gradient_boosting,Downside,downside,0.941897957328157
RO,P03,2027-02,8,837230.1767442259,646144.5801084368,1051097.6971206632,gradient_boosting,Downside,downside,0.9338779473387159
RO,P03,2027-03,9,894011.543305318,693549.9797437788,1152589.0764028223,gradient_boosting,Downside,downside,0.9259262255961387
RO,P03,2027-04,10,922169.8807261222,688403.1480280363,1159414.109649119,gradient_boosting,Downside,downside,0.9180422106442098
RO,P03,2027-05,11,973399.3005142811,731256.9661017461,1280792.3581114924,gradient_boosting,Downside,downside,0.9102253259776576
RO,P03,2027-06,12,1051899.1583477086,837903.48318235,1369262.9411787137,gradient_boosting,Downside,downside,0.9024749999999999
RO,P05,2026-07,1,1332065.9154795678,1193077.3222277628,1515473.6151047233,gradient_boosting,Downside,downside,0.9897370644864661
RO,P05,2026-08,2,1353835.3882207763,1175659.8305285727,1614884.1023788603,gradient_boosting,Downside,downside,0.9795794568182872
RO,P05,2026-09,3,1327737.4220618978,1180302.3848436768,1579132.1938521578,gradient_boosting,Downside,downside,0.9695260960225786
RO,P05,2026-10,4,1423834.2131109256,1232582.1698615777,1820590.2783612187,gradient_boosting,Downside,downside,0.9595759122204106
RO,P05,2026-11,5,1323322.6279121991,1076805.2518866255,1790852.9904993793,gradient_boosting,Downside,downside,0.9497278465129522
RO,P05,2026-12,6,1260828.2985009241,1079293.5341617246,1640671.9187191385,gradient_boosting,Downside,downside,0.9399808508687822
RO,P05,2027-01,7,1191535.3326033466,957943.9854694622,1602826.7803257753,gradient_boosting,Downside,downside,0.9303338880123592
RO,P05,2027-02,8,1276758.29190668,985356.8031101146,1602901.7320201104,gradient_boosting,Downside,downside,0.9207859313136332
RO,P05,2027-03,9,1282850.4082142487,995200.6562933584,1653892.9259235314,gradient_boosting,Downside,downside,0.9113359646787922
RO,P05,2027-04,10,1193905.399070357,891254.6943308787,1501058.3127899193,gradient_boosting,Downside,downside,0.9019829824421295
RO,P05,2027-05,11,1204946.8640633249,905204.8708718305,1585461.1099549187,gradient_boosting,Downside,downside,0.8927259892590209
RO,P05,2027-06,12,1143621.0003872828,910965.6682016636,1488657.7692900999,gradient_boosting,Downside,downside,0.8835639999999999
RO,P07,2026-07,1,147567.78684672187,132170.4713950131,167885.90174615505,gradient_boosting,Downside,downside,0.9949355361674717
RO,P07,2026-08,2,140664.42065687667,122151.8586304639,167787.56019050017,gradient_boosting,Downside,downside,0.9898967211288543
RO,P07,2026-09,3,141465.0670223575,125756.45847148163,168250.1659805169,gradient_boosting,Downside,downside,0.9848834249867586
RO,P07,2026-10,4,138529.30391333107,119921.79176102234,177130.9480067318,gradient_boosting,Downside,downside,0.9798955185016566
RO,P07,2026-11,5,132371.16093046547,107712.17712277504,179137.93991583373,gradient_boosting,Downside,downside,0.9749328730885484
RO,P07,2026-12,6,128813.70555436844,110267.03610756576,167620.78524132437,gradient_boosting,Downside,downside,0.9699953608136485
RO,P07,2027-01,7,153501.12122065964,123408.40578757733,206486.2880439735,gradient_boosting,Downside,downside,0.9650828543910874
RO,P07,2027-02,8,124713.19062007425,96249.22085412285,156570.738970601,gradient_boosting,Downside,downside,0.9601952271796305
RO,P07,2027-03,9,157411.15215373834,122115.31518266551,202939.63297789355,gradient_boosting,Downside,downside,0.9553323531794128
RO,P07,2027-04,10,136600.9443121019,101973.09850762911,171743.91133023935,gradient_boosting,Downside,downside,0.9504941070286914
RO,P07,2027-05,11,97557.53042559132,73289.16682157616,128365.55294349483,gradient_boosting,Downside,downside,0.9456803640006133
RO,P07,2027-06,12,146250.00886706688,116497.28101090259,190374.44388042574,gradient_boosting,Downside,downside,0.9408909999999999
SK,P01,2026-07,1,225728.36760890615,202175.7281288297,256808.15139602157,gradient_boosting,Downside,downside,0.9861929673672594
SK,P01,2026-08,2,144580.0606802803,125552.16913082356,172458.2202127227,gradient_boosting,Downside,downside,0.9725765688846404
SK,P01,2026-09,3,109215.63116149543,97088.0746299481,129894.59841477615,gradient_boosting,Downside,downside,0.9591481724602113
SK,P01,2026-10,4,143941.7489070263,124607.22713907053,184051.58851877347,gradient_boosting,Downside,downside,0.9459051823434197
SK,P01,2026-11,5,124400.50261216058,101226.3462625519,168351.24513369618,gradient_boosting,Downside,downside,0.9328450386233257
SK,P01,2026-12,6,95595.37640979145,81831.50059172674,124394.93134902531,gradient_boosting,Downside,downside,0.9199652167337633
SK,P01,2027-01,7,97798.09035635342,78625.52614581582,131555.81206761012,gradient_boosting,Downside,downside,0.907263226965334
SK,P01,2027-02,8,77477.01843716032,59794.01714927236,97268.25181547784,gradient_boosting,Downside,downside,0.8947366139841381
SK,P01,2027-03,9,32286.689260836334,25047.140443017055,41625.06136964206,gradient_boosting,Downside,downside,0.8823829563571512
SK,P01,2027-04,10,33179.08460051697,24768.30653989654,41714.98075906688,gradient_boosting,Downside,downside,0.870199866084154
SK,P01,2027-05,11,2704.0095183127187,2031.3614316621263,3557.9178303147505,gradient_boosting,Downside,downside,0.8581849881361236
SK,P01,2027-06,12,5398.277588355254,4300.065798676981,7026.967736661227,gradient_boosting,Downside,downside,0.8463360000000001
SK,P02,2026-07,1,3041327.4037720743,2723993.3945790958,3460077.599577484,gradient_boosting,Downside,downside,0.9914852666076577
SK,P02,2026-08,2,3001748.4650653894,2606694.3754263003,3580550.425665001,gradient_boosting,Downside,downside,0.9830430339000579
SK,P02,2026-09,3,3203532.187055635,2847804.556441109,3810091.3076360733,gradient_boosting,Downside,downside,0.9746726845531996
SK,P02,2026-10,4,3023896.150720931,2617720.8305369643,3866514.7136393064,gradient_boosting,Downside,downside,0.9663736064994303
SK,P02,2026-11,5,3443098.20360161,2801694.8778764564,4659546.043001765,gradient_boosting,Downside,downside,0.9581451928826913
SK,P02,2026-12,6,3366670.007309202,2881934.974702953,4380930.335362486,gradient_boosting,Downside,downside,0.9499868420141407
SK,P02,2027-01,7,3001343.010985861,2412952.773647894,4037339.7442114786,gradient_boosting,Downside,downside,0.941897957328157
SK,P02,2027-02,8,2791998.8789291815,2154765.790101299,3505205.2273343657,gradient_boosting,Downside,downside,0.9338779473387159
SK,P02,2027-03,9,2962571.3248879197,2298282.721013827,3819444.3603105783,gradient_boosting,Downside,downside,0.9259262255961387
SK,P02,2027-04,10,3031100.6149924616,2262727.5613333965,3810903.9280497865,gradient_boosting,Downside,downside,0.9180422106442098
SK,P02,2027-05,11,3007210.218290671,2259138.0736513506,3956867.304904104,gradient_boosting,Downside,downside,0.9102253259776576
SK,P02,2027-06,12,3017373.834400134,2403527.0166757074,3927732.176928612,gradient_boosting,Downside,downside,0.9024749999999999
SK,P03,2026-07,1,1343064.8418188482,1202928.6136929635,1527986.9468159836,gradient_boosting,Downside,downside,0.9914852666076577
SK,P03,2026-08,2,1330544.3863058093,1155434.1106202041,1587102.0920634214,gradient_boosting,Downside,downside,0.9830430339000579
SK,P03,2026-09,3,1138114.0745188526,1011735.2528127595,1353605.4233961243,gradient_boosting,Downside,downside,0.9746726845531996
SK,P03,2026-10,4,992281.0682664089,858996.0410939289,1268783.4367602514,gradient_boosting,Downside,downside,0.9663736064994303
SK,P03,2026-11,5,955878.1682585642,777810.7999018377,1293590.2704842866,gradient_boosting,Downside,downside,0.9581451928826913
SK,P03,2026-12,6,901121.837536071,771377.8108414661,1172598.4386199417,gradient_boosting,Downside,downside,0.9499868420141407
SK,P03,2027-01,7,727750.3578981247,585080.4916951894,978953.5661374188,gradient_boosting,Downside,downside,0.941897957328157
SK,P03,2027-02,8,809558.8675114374,624788.8442762665,1016357.8487267569,gradient_boosting,Downside,downside,0.9338779473387159
SK,P03,2027-03,9,845597.4105058374,655991.6047162598,1090171.9845586964,gradient_boosting,Downside,downside,0.9259262255961387
SK,P03,2027-04,10,859765.0843591801,641817.7420535701,1080954.5948353827,gradient_boosting,Downside,downside,0.9180422106442098
SK,P03,2027-05,11,1108189.043547322,832516.478513456,1458147.810018351,gradient_boosting,Downside,downside,0.9102253259776576
SK,P03,2027-06,12,1176907.7458462382,937480.6432755799,1531987.3096055323,gradient_boosting,Downside,downside,0.9024749999999999
SK,P05,2026-07,1,354419.6615566595,317439.2917355411,403218.51908514043,gradient_boosting,Downside,downside,0.9897370644864661
SK,P05,2026-08,2,357885.7881762881,310785.1580308266,426893.90070734936,gradient_boosting,Downside,downside,0.9795794568182872
SK,P05,2026-09,3,339435.473321019,301743.7725293425,403704.43338432757,gradient_boosting,Downside,downside,0.9695260960225786
SK,P05,2026-10,4,319534.9462644711,276614.42166973744,408574.4052284893,gradient_boosting,Downside,downside,0.9595759122204106
SK,P05,2026-11,5,348332.5723399458,283442.85466545966,471398.59600792883,gradient_boosting,Downside,downside,0.9497278465129522
SK,P05,2026-12,6,339752.22077842755,290834.50580798875,442107.722848848,gradient_boosting,Downside,downside,0.9399808508687822
SK,P05,2027-01,7,348831.2119359279,280445.53298134136,469239.9738435009,gradient_boosting,Downside,downside,0.9303338880123592
SK,P05,2027-02,8,314963.97657307406,243078.03522264285,395420.422779461,gradient_boosting,Downside,downside,0.9207859313136332
SK,P05,2027-03,9,361921.936569346,280769.25142204255,466601.6604865262,gradient_boosting,Downside,downside,0.9113359646787922
SK,P05,2027-04,10,345198.3655602887,257691.82719210026,434006.64457103214,gradient_boosting,Downside,downside,0.9019829824421295
SK,P05,2027-05,11,353340.70070817816,265443.8406351994,464923.35574691003,gradient_boosting,Downside,downside,0.8927259892590209
